file_key,emotion,source,full_path,npz_filename
labelled/phrases/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Kakariko Village_0.mid,calm,vgmidi,data/raw/labelled/vgmidi/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Kakariko Village.mid,vgmidi_The_Legend_of_Zelda_N64_The_Legend_of_Zelda_Ocarina_of_Time_Kakariko_Village.npz
labelled/phrases/Final Fantasy_PS1_Final Fantasy VII_Judgement Day_0.mid,sad,vgmidi,data/raw/labelled/vgmidi/Final Fantasy_PS1_Final Fantasy VII_Judgement Day.mid,vgmidi_Final_Fantasy_PS1_Final_Fantasy_VII_Judgement_Day.npz
labelled/phrases/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Introduction_0.mid,calm,vgmidi,data/raw/labelled/vgmidi/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Introduction.mid,vgmidi_The_Legend_of_Zelda_N64_The_Legend_of_Zelda_Ocarina_of_Time_Introduction.npz
Q1_7yW9c7t8Hq0_1,happy,emopia,data/raw/labelled/emopia/Q1_7yW9c7t8Hq0_1.mid,emopia_Q1_7yW9c7t8Hq0_1.npz
Q4_jCLgDtk695I_1,calm,emopia,data/raw/labelled/emopia/Q4_jCLgDtk695I_1.mid,emopia_Q4_jCLgDtk695I_1.npz
Q3_2eIsQtm4YNs_1,sad,emopia,data/raw/labelled/emopia/Q3_2eIsQtm4YNs_1.mid,emopia_Q3_2eIsQtm4YNs_1.npz
Q2_yZGBxiNPu3k_0,angry,emopia,data/raw/labelled/emopia/Q2_yZGBxiNPu3k_0.mid,emopia_Q2_yZGBxiNPu3k_0.npz
Q2_S7Bo4-NCEDk_1,angry,emopia,data/raw/labelled/emopia/Q2_S7Bo4-NCEDk_1.mid,emopia_Q2_S7Bo4-NCEDk_1.npz
Q3_PXOWy7NiZhk_0,sad,emopia,data/raw/labelled/emopia/Q3_PXOWy7NiZhk_0.mid,emopia_Q3_PXOWy7NiZhk_0.npz
Q3_tfuul78deOs_0,sad,emopia,data/raw/labelled/emopia/Q3_tfuul78deOs_0.mid,emopia_Q3_tfuul78deOs_0.npz
Q2_--2B4d4lQhs_2,angry,emopia,data/raw/labelled/emopia/Q2_--2B4d4lQhs_2.mid,emopia_Q2_--2B4d4lQhs_2.npz
Q3_9Xg69XrVaYU_0,sad,emopia,data/raw/labelled/emopia/Q3_9Xg69XrVaYU_0.mid,emopia_Q3_9Xg69XrVaYU_0.npz
Q4_-_FjI4bT2Wo_0,calm,emopia,data/raw/labelled/emopia/Q4_-_FjI4bT2Wo_0.mid,emopia_Q4_-_FjI4bT2Wo_0.npz
Q3_xIsvaT20pZ0_0,sad,emopia,data/raw/labelled/emopia/Q3_xIsvaT20pZ0_0.mid,emopia_Q3_xIsvaT20pZ0_0.npz
labelled/phrases/Dragon Quest_NES_Dragon Quest_Final Battle_0.mid,happy,vgmidi,data/raw/labelled/vgmidi/Dragon Quest_NES_Dragon Quest_Final Battle.mid,vgmidi_Dragon_Quest_NES_Dragon_Quest_Final_Battle.npz
Q2_Uu-oRTRT6uQ_0,angry,emopia,data/raw/labelled/emopia/Q2_Uu-oRTRT6uQ_0.mid,emopia_Q2_Uu-oRTRT6uQ_0.npz
Q2_BzqX-9TA-GY_1,angry,emopia,data/raw/labelled/emopia/Q2_BzqX-9TA-GY_1.mid,emopia_Q2_BzqX-9TA-GY_1.npz
Q3_xYZ8n8ULaNo_1,sad,emopia,data/raw/labelled/emopia/Q3_xYZ8n8ULaNo_1.mid,emopia_Q3_xYZ8n8ULaNo_1.npz
Q3_zvWX_dwQPtU_0,sad,emopia,data/raw/labelled/emopia/Q3_zvWX_dwQPtU_0.mid,emopia_Q3_zvWX_dwQPtU_0.npz
Q2_DYBBfpEx-JI_3,angry,emopia,data/raw/labelled/emopia/Q2_DYBBfpEx-JI_3.mid,emopia_Q2_DYBBfpEx-JI_3.npz
Q1_Y5JcZQ0xg4Y_0,happy,emopia,data/raw/labelled/emopia/Q1_Y5JcZQ0xg4Y_0.mid,emopia_Q1_Y5JcZQ0xg4Y_0.npz
Q4_lvfNo4KOTmM_0,calm,emopia,data/raw/labelled/emopia/Q4_lvfNo4KOTmM_0.mid,emopia_Q4_lvfNo4KOTmM_0.npz
Q3_By3JCii1k3w_2,sad,emopia,data/raw/labelled/emopia/Q3_By3JCii1k3w_2.mid,emopia_Q3_By3JCii1k3w_2.npz
Q4_jCLgDtk695I_4,calm,emopia,data/raw/labelled/emopia/Q4_jCLgDtk695I_4.mid,emopia_Q4_jCLgDtk695I_4.npz
Q1_gSwv8hZGM-s_1,happy,emopia,data/raw/labelled/emopia/Q1_gSwv8hZGM-s_1.mid,emopia_Q1_gSwv8hZGM-s_1.npz
Q2_Kk60F8a7-Jw_0,angry,emopia,data/raw/labelled/emopia/Q2_Kk60F8a7-Jw_0.mid,emopia_Q2_Kk60F8a7-Jw_0.npz
Q3_wfXSdMsd4q8_1,sad,emopia,data/raw/labelled/emopia/Q3_wfXSdMsd4q8_1.mid,emopia_Q3_wfXSdMsd4q8_1.npz
labelled/phrases/Final Fantasy_PS1_Final Fantasy VII_Holding My Thoughts in My Heart_0.mid,calm,vgmidi,data/raw/labelled/vgmidi/Final Fantasy_PS1_Final Fantasy VII_Holding My Thoughts in My Heart.mid,vgmidi_Final_Fantasy_PS1_Final_Fantasy_VII_Holding_My_Thoughts_in_My_Heart.npz
Q3_nBIls0laAAU_0,sad,emopia,data/raw/labelled/emopia/Q3_nBIls0laAAU_0.mid,emopia_Q3_nBIls0laAAU_0.npz
Q4_ldCQ6N9G6Mk_5,calm,emopia,data/raw/labelled/emopia/Q4_ldCQ6N9G6Mk_5.mid,emopia_Q4_ldCQ6N9G6Mk_5.npz
Q3_bbU31JLtlug_1,sad,emopia,data/raw/labelled/emopia/Q3_bbU31JLtlug_1.mid,emopia_Q3_bbU31JLtlug_1.npz
Q1_pNwQ9Tu_bCs_2,happy,emopia,data/raw/labelled/emopia/Q1_pNwQ9Tu_bCs_2.mid,emopia_Q1_pNwQ9Tu_bCs_2.npz
Q1__SJQaaRzD-A_0,happy,emopia,data/raw/labelled/emopia/Q1__SJQaaRzD-A_0.mid,emopia_Q1__SJQaaRzD-A_0.npz
Q3_zjr_-ql5Avk_1,sad,emopia,data/raw/labelled/emopia/Q3_zjr_-ql5Avk_1.mid,emopia_Q3_zjr_-ql5Avk_1.npz
Q1_gwmVjvR-sVs_1,happy,emopia,data/raw/labelled/emopia/Q1_gwmVjvR-sVs_1.mid,emopia_Q1_gwmVjvR-sVs_1.npz
Q3_uj3Gif77SYM_8,sad,emopia,data/raw/labelled/emopia/Q3_uj3Gif77SYM_8.mid,emopia_Q3_uj3Gif77SYM_8.npz
Q4_d_49EtXDMFE_1,calm,emopia,data/raw/labelled/emopia/Q4_d_49EtXDMFE_1.mid,emopia_Q4_d_49EtXDMFE_1.npz
labelled/phrases/Banjo-Kazooie_N64_Banjo-Tooie_Terry_0.mid,angry,vgmidi,data/raw/labelled/vgmidi/Banjo-Kazooie_N64_Banjo-Tooie_Terry.mid,vgmidi_Banjo-Kazooie_N64_Banjo-Tooie_Terry.npz
Q3_wfXSdMsd4q8_0,sad,emopia,data/raw/labelled/emopia/Q3_wfXSdMsd4q8_0.mid,emopia_Q3_wfXSdMsd4q8_0.npz
Q1_2Z9SjI131jA_8,happy,emopia,data/raw/labelled/emopia/Q1_2Z9SjI131jA_8.mid,emopia_Q1_2Z9SjI131jA_8.npz
Q4_Dw7M69CidJ8_1,calm,emopia,data/raw/labelled/emopia/Q4_Dw7M69CidJ8_1.mid,emopia_Q4_Dw7M69CidJ8_1.npz
Q4_HYVmgq5Y93g_2,calm,emopia,data/raw/labelled/emopia/Q4_HYVmgq5Y93g_2.mid,emopia_Q4_HYVmgq5Y93g_2.npz
labelled/phrases/Final Fantasy_PS1_Final Fantasy VII_Cait Siths Theme_0.mid,happy,vgmidi,data/raw/labelled/vgmidi/Final Fantasy_PS1_Final Fantasy VII_Cait Siths Theme.mid,vgmidi_Final_Fantasy_PS1_Final_Fantasy_VII_Cait_Siths_Theme.npz
Q4_Q49PWE0RJLY_1,calm,emopia,data/raw/labelled/emopia/Q4_Q49PWE0RJLY_1.mid,emopia_Q4_Q49PWE0RJLY_1.npz
Q3_qlbazHayULg_9,sad,emopia,data/raw/labelled/emopia/Q3_qlbazHayULg_9.mid,emopia_Q3_qlbazHayULg_9.npz
labelled/phrases/Final Fantasy_PS1_Final Fantasy VII_On That Day 5 Years Ago_0.mid,sad,vgmidi,data/raw/labelled/vgmidi/Final Fantasy_PS1_Final Fantasy VII_On That Day 5 Years Ago.mid,vgmidi_Final_Fantasy_PS1_Final_Fantasy_VII_On_That_Day_5_Years_Ago.npz
labelled/phrases/Final Fantasy_PS1_Final Fantasy VII_Vincents Theme_0.mid,angry,vgmidi,data/raw/labelled/vgmidi/Final Fantasy_PS1_Final Fantasy VII_Vincents Theme.mid,vgmidi_Final_Fantasy_PS1_Final_Fantasy_VII_Vincents_Theme.npz
Q4_HQ8ISDX6PiI_0,calm,emopia,data/raw/labelled/emopia/Q4_HQ8ISDX6PiI_0.mid,emopia_Q4_HQ8ISDX6PiI_0.npz
Q4_FoTXpYZXxJs_1,calm,emopia,data/raw/labelled/emopia/Q4_FoTXpYZXxJs_1.mid,emopia_Q4_FoTXpYZXxJs_1.npz
Q1_VXgRfsVd_o0_0,happy,emopia,data/raw/labelled/emopia/Q1_VXgRfsVd_o0_0.mid,emopia_Q1_VXgRfsVd_o0_0.npz
labelled/phrases/Xeno_PS1_Xenogears_Treasure Which Cannot Be Stolen_0.mid,calm,vgmidi,data/raw/labelled/vgmidi/Xeno_PS1_Xenogears_Treasure Which Cannot Be Stolen.mid,vgmidi_Xeno_PS1_Xenogears_Treasure_Which_Cannot_Be_Stolen.npz
Q4_FSzOgraSKhs_0,calm,emopia,data/raw/labelled/emopia/Q4_FSzOgraSKhs_0.mid,emopia_Q4_FSzOgraSKhs_0.npz
Q3_zMa78n8ULtE_0,sad,emopia,data/raw/labelled/emopia/Q3_zMa78n8ULtE_0.mid,emopia_Q3_zMa78n8ULtE_0.npz
labelled/phrases/Other_PC_The Sims_Bittersweet_0.mid,calm,vgmidi,data/raw/labelled/vgmidi/Other_PC_The Sims_Bittersweet.mid,vgmidi_Other_PC_The_Sims_Bittersweet.npz
Q4_UpHutdJvZMI_2,calm,emopia,data/raw/labelled/emopia/Q4_UpHutdJvZMI_2.mid,emopia_Q4_UpHutdJvZMI_2.npz
labelled/phrases/Other_N64_GoldenEye 007_Runway_0.mid,angry,vgmidi,data/raw/labelled/vgmidi/Other_N64_GoldenEye 007_Runway.mid,vgmidi_Other_N64_GoldenEye_007_Runway.npz
Q4_TOXg4-ZGb-g_0,calm,emopia,data/raw/labelled/emopia/Q4_TOXg4-ZGb-g_0.mid,emopia_Q4_TOXg4-ZGb-g_0.npz
Q2_OCqMDeD6Fmc_0,angry,emopia,data/raw/labelled/emopia/Q2_OCqMDeD6Fmc_0.mid,emopia_Q2_OCqMDeD6Fmc_0.npz
Q1_r6laJv1-HMg_0,happy,emopia,data/raw/labelled/emopia/Q1_r6laJv1-HMg_0.mid,emopia_Q1_r6laJv1-HMg_0.npz
Q4_Gcbk0GPT3-g_0,calm,emopia,data/raw/labelled/emopia/Q4_Gcbk0GPT3-g_0.mid,emopia_Q4_Gcbk0GPT3-g_0.npz
labelled/phrases/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Zeldas Lullaby_0.mid,calm,vgmidi,data/raw/labelled/vgmidi/The Legend of Zelda_N64_The Legend of Zelda Ocarina of Time_Zeldas Lullaby.mid,vgmidi_The_Legend_of_Zelda_N64_The_Legend_of_Zelda_Ocarina_of_Time_Zeldas_Lullaby.npz
Q3_Oku8sIpTMAE_2,sad,emopia,data/raw/labelled/emopia/Q3_Oku8sIpTMAE_2.mid,emopia_Q3_Oku8sIpTMAE_2.npz
Q4_vBHoSz8cJIE_3,calm,emopia,data/raw/labelled/emopia/Q4_vBHoSz8cJIE_3.mid,emopia_Q4_vBHoSz8cJIE_3.npz
Q4_FyK_c-TIcCA_0,calm,emopia,data/raw/labelled/emopia/Q4_FyK_c-TIcCA_0.mid,emopia_Q4_FyK_c-TIcCA_0.npz
Q4_MT2_mXn-vGU_0,calm,emopia,data/raw/labelled/emopia/Q4_MT2_mXn-vGU_0.mid,emopia_Q4_MT2_mXn-vGU_0.npz
labelled/phrases/Chrono_SNES_Chrono Trigger_Secret of the Forest_0.mid,calm,vgmidi,data/raw/labelled/vgmidi/Chrono_SNES_Chrono Trigger_Secret of the Forest.mid,vgmidi_Chrono_SNES_Chrono_Trigger_Secret_of_the_Forest.npz
Q4_PZN7XLKzLDI_1,calm,emopia,data/raw/labelled/emopia/Q4_PZN7XLKzLDI_1.mid,emopia_Q4_PZN7XLKzLDI_1.npz
Q4_Gcbk0GPT3-g_1,calm,emopia,data/raw/labelled/emopia/Q4_Gcbk0GPT3-g_1.mid,emopia_Q4_Gcbk0GPT3-g_1.npz
labelled/phrases/Other_PC_World of Warcraft Wrath of the Lich King_Arthas my Son_0.mid,sad,vgmidi,data/raw/labelled/vgmidi/Other_PC_World of Warcraft Wrath of the Lich King_Arthas my Son.mid,vgmidi_Other_PC_World_of_Warcraft_Wrath_of_the_Lich_King_Arthas_my_Son.npz
Q3_wS0RzrBL9UI_0,sad,emopia,data/raw/labelled/emopia/Q3_wS0RzrBL9UI_0.mid,emopia_Q3_wS0RzrBL9UI_0.npz
Q3_Ie5koh4qvJc_18,sad,emopia,data/raw/labelled/emopia/Q3_Ie5koh4qvJc_18.mid,emopia_Q3_Ie5koh4qvJc_18.npz
labelled/phrases/Final Fantasy_PS1_Final Fantasy VII_Waltz de Chocobo_0.mid,happy,vgmidi,data/raw/labelled/vgmidi/Final Fantasy_PS1_Final Fantasy VII_Waltz de Chocobo.mid,vgmidi_Final_Fantasy_PS1_Final_Fantasy_VII_Waltz_de_Chocobo.npz
labelled/phrases/Super Mario_SNES_Super Mario World_Forest of Illusion_0.mid,happy,vgmidi,data/raw/labelled/vgmidi/Super Mario_SNES_Super Mario World_Forest of Illusion.mid,vgmidi_Super_Mario_SNES_Super_Mario_World_Forest_of_Illusion.npz
Q4_HQ8ISDX6PiI_1,calm,emopia,data/raw/labelled/emopia/Q4_HQ8ISDX6PiI_1.mid,emopia_Q4_HQ8ISDX6PiI_1.npz
Q4_FoTXpYZXxJs_0,calm,emopia,data/raw/labelled/emopia/Q4_FoTXpYZXxJs_0.mid,emopia_Q4_FoTXpYZXxJs_0.npz
labelled/phrases/Final Fantasy_PS1_Final Fantasy VII_JENOVA_0.mid,angry,vgmidi,data/raw/labelled/vgmidi/Final Fantasy_PS1_Final Fantasy VII_JENOVA.mid,vgmidi_Final_Fantasy_PS1_Final_Fantasy_VII_JENOVA.npz
Q4_Ie5koh4qvJc_4,calm,emopia,data/raw/labelled/emopia/Q4_Ie5koh4qvJc_4.mid,emopia_Q4_Ie5koh4qvJc_4.npz
Q4_TOXg4-ZGb-g_2,calm,emopia,data/raw/labelled/emopia/Q4_TOXg4-ZGb-g_2.mid,emopia_Q4_TOXg4-ZGb-g_2.npz
Q1_FfwKrQyQ7WU_3,happy,emopia,data/raw/labelled/emopia/Q1_FfwKrQyQ7WU_3.mid,emopia_Q1_FfwKrQyQ7WU_3.npz
Q2_38i12IPkL5c_1,angry,emopia,data/raw/labelled/emopia/Q2_38i12IPkL5c_1.mid,emopia_Q2_38i12IPkL5c_1.npz
Q4_jNzZCplNNyY_1,calm,emopia,data/raw/labelled/emopia/Q4_jNzZCplNNyY_1.mid,emopia_Q4_jNzZCplNNyY_1.npz
Q3_wlOa1jkTn_U_1,sad,emopia,data/raw/labelled/emopia/Q3_wlOa1jkTn_U_1.mid,emopia_Q3_wlOa1jkTn_U_1.npz
Q3_0c2dTJTDUR4_0,sad,emopia,data/raw/labelled/emopia/Q3_0c2dTJTDUR4_0.mid,emopia_Q3_0c2dTJTDUR4_0.npz
Q4_mGYKWCVnMwQ_1,calm,emopia,data/raw/labelled/emopia/Q4_mGYKWCVnMwQ_1.mid,emopia_Q4_mGYKWCVnMwQ_1.npz
Q1_vv6nrZ2myXw_4,happy,emopia,data/raw/labelled/emopia/Q1_vv6nrZ2myXw_4.mid,emopia_Q1_vv6nrZ2myXw_4.npz
Q3_H6_7DjsbROQ_0,sad,emopia,data/raw/labelled/emopia/Q3_H6_7DjsbROQ_0.mid,emopia_Q3_H6_7DjsbROQ_0.npz
Q2_ivCNV47tsRw_2,angry,emopia,data/raw/labelled/emopia/Q2_ivCNV47tsRw_2.mid,emopia_Q2_ivCNV47tsRw_2.npz
Q4_9eMxCs-LXCE_0,calm,emopia,data/raw/labelled/emopia/Q4_9eMxCs-LXCE_0.mid,emopia_Q4_9eMxCs-LXCE_0.npz
Q4_lTxVVdhFE6Q_0,calm,emopia,data/raw/labelled/emopia/Q4_lTxVVdhFE6Q_0.mid,emopia_Q4_lTxVVdhFE6Q_0.npz
labelled/phrases/Super Mario_N64_Super Mario 64_Haunted Merry Go Round_0.mid,happy,vgmidi,data/raw/labelled/vgmidi/Super Mario_N64_Super Mario 64_Haunted Merry Go Round.mid,vgmidi_Super_Mario_N64_Super_Mario_64_Haunted_Merry_Go_Round.npz
Q3_X1p8xcarVu0_0,sad,emopia,data/raw/labelled/emopia/Q3_X1p8xcarVu0_0.mid,emopia_Q3_X1p8xcarVu0_0.npz
Q1_8rupdevqfuI_2,happy,emopia,data/raw/labelled/emopia/Q1_8rupdevqfuI_2.mid,emopia_Q1_8rupdevqfuI_2.npz
Q3_7JIdJLkJ0S4_3,sad,emopia,data/raw/labelled/emopia/Q3_7JIdJLkJ0S4_3.mid,emopia_Q3_7JIdJLkJ0S4_3.npz
Q3_Ie5koh4qvJc_14,sad,emopia,data/raw/labelled/emopia/Q3_Ie5koh4qvJc_14.mid,emopia_Q3_Ie5koh4qvJc_14.npz
Q2_2uLw9Zs60A4_0,angry,emopia,data/raw/labelled/emopia/Q2_2uLw9Zs60A4_0.mid,emopia_Q2_2uLw9Zs60A4_0.npz
Q2_UTo7E0evQWw_0,angry,emopia,data/raw/labelled/emopia/Q2_UTo7E0evQWw_0.mid,emopia_Q2_UTo7E0evQWw_0.npz
Q3_qlbazHayULg_13,sad,emopia,data/raw/labelled/emopia/Q3_qlbazHayULg_13.mid,emopia_Q3_qlbazHayULg_13.npz
Q3_77z6Ep3aOmg_0,sad,emopia,data/raw/labelled/emopia/Q3_77z6Ep3aOmg_0.mid,emopia_Q3_77z6Ep3aOmg_0.npz
labelled/phrases/Dragon Quest_NES_Dragon Quest_Battle Theme_0.mid,angry,vgmidi,data/raw/labelled/vgmidi/Dragon Quest_NES_Dragon Quest_Battle Theme.mid,vgmidi_Dragon_Quest_NES_Dragon_Quest_Battle_Theme.npz
Q1_NGE9ynTJABg_2,happy,emopia,data/raw/labelled/emopia/Q1_NGE9ynTJABg_2.mid,emopia_Q1_NGE9ynTJABg_2.npz
Q2_RiQMuhk_SuQ_1,angry,emopia,data/raw/labelled/emopia/Q2_RiQMuhk_SuQ_1.mid,emopia_Q2_RiQMuhk_SuQ_1.npz
Q2_b8HVQtIoBYU_0,angry,emopia,data/raw/labelled/emopia/Q2_b8HVQtIoBYU_0.mid,emopia_Q2_b8HVQtIoBYU_0.npz
Q3_qRceKZtwRWA_1,sad,emopia,data/raw/labelled/emopia/Q3_qRceKZtwRWA_1.mid,emopia_Q3_qRceKZtwRWA_1.npz
Q4_7gifuoofgpk_1,calm,emopia,data/raw/labelled/emopia/Q4_7gifuoofgpk_1.mid,emopia_Q4_7gifuoofgpk_1.npz
Q1_0vLPYiPN7qY_2,happy,emopia,data/raw/labelled/emopia/Q1_0vLPYiPN7qY_2.mid,emopia_Q1_0vLPYiPN7qY_2.npz
Q1_9v2WSpn4FCw_6,happy,emopia,data/raw/labelled/emopia/Q1_9v2WSpn4FCw_6.mid,emopia_Q1_9v2WSpn4FCw_6.npz
labelled/phrases/Other_PC_Aion Tower of Eternity_Forgotten Sorrow_0.mid,calm,vgmidi,data/raw/labelled/vgmidi/Other_PC_Aion Tower of Eternity_Forgotten Sorrow.mid,vgmidi_Other_PC_Aion_Tower_of_Eternity_Forgotten_Sorrow.npz
Q4_Dw7M69CidJ8_0,calm,emopia,data/raw/labelled/emopia/Q4_Dw7M69CidJ8_0.mid,emopia_Q4_Dw7M69CidJ8_0.npz
Q4_ltNK_MY1HkM_2,calm,emopia,data/raw/labelled/emopia/Q4_ltNK_MY1HkM_2.mid,emopia_Q4_ltNK_MY1HkM_2.npz
Q4_kMHiU0fhWVw_0,calm,emopia,data/raw/labelled/emopia/Q4_kMHiU0fhWVw_0.mid,emopia_Q4_kMHiU0fhWVw_0.npz
Q1_BGf5nCdzPOc_0,happy,emopia,data/raw/labelled/emopia/Q1_BGf5nCdzPOc_0.mid,emopia_Q1_BGf5nCdzPOc_0.npz
Q1_Wy2-my19YnY_0,happy,emopia,data/raw/labelled/emopia/Q1_Wy2-my19YnY_0.mid,emopia_Q1_Wy2-my19YnY_0.npz
Q3_ilCcZpD39HU_2,sad,emopia,data/raw/labelled/emopia/Q3_ilCcZpD39HU_2.mid,emopia_Q3_ilCcZpD39HU_2.npz
Q1_im4Qxn3GQvo_2,happy,emopia,data/raw/labelled/emopia/Q1_im4Qxn3GQvo_2.mid,emopia_Q1_im4Qxn3GQvo_2.npz
Q2_OCqMDeD6Fmc_1,angry,emopia,data/raw/labelled/emopia/Q2_OCqMDeD6Fmc_1.mid,emopia_Q2_OCqMDeD6Fmc_1.npz
Q1_2Z9SjI131jA_1,happy,emopia,data/raw/labelled/emopia/Q1_2Z9SjI131jA_1.mid,emopia_Q1_2Z9SjI131jA_1.npz
labelled/phrases/Final Fantasy_PS1_Final Fantasy VII_Life Stream_0.mid,sad,vgmidi,data/raw/labelled/vgmidi/Final Fantasy_PS1_Final Fantasy VII_Life Stream.mid,vgmidi_Final_Fantasy_PS1_Final_Fantasy_VII_Life_Stream.npz
Q4_jCLgDtk695I_2,calm,emopia,data/raw/labelled/emopia/Q4_jCLgDtk695I_2.mid,emopia_Q4_jCLgDtk695I_2.npz
Q4_OyaY4213c2A_1,calm,emopia,data/raw/labelled/emopia/Q4_OyaY4213c2A_1.mid,emopia_Q4_OyaY4213c2A_1.npz
Q4_DvIH5yUrboc_2,calm,emopia,data/raw/labelled/emopia/Q4_DvIH5yUrboc_2.mid,emopia_Q4_DvIH5yUrboc_2.npz
Q2_cQp1BYDGcRo_0,angry,emopia,data/raw/labelled/emopia/Q2_cQp1BYDGcRo_0.mid,emopia_Q2_cQp1BYDGcRo_0.npz
Q3_UuLTvhERcnk_1,sad,emopia,data/raw/labelled/emopia/Q3_UuLTvhERcnk_1.mid,emopia_Q3_UuLTvhERcnk_1.npz
Q3_rrD7XMtPs0Q_0,sad,emopia,data/raw/labelled/emopia/Q3_rrD7XMtPs0Q_0.mid,emopia_Q3_rrD7XMtPs0Q_0.npz
Q2_78C_TpQDvVE_1,angry,emopia,data/raw/labelled/emopia/Q2_78C_TpQDvVE_1.mid,emopia_Q2_78C_TpQDvVE_1.npz
Q4_5J_zI7QE9W8_0,calm,emopia,data/raw/labelled/emopia/Q4_5J_zI7QE9W8_0.mid,emopia_Q4_5J_zI7QE9W8_0.npz
labelled/phrases/Final Fantasy_PS1_Final Fantasy VII_Weapon Raid_0.mid,angry,vgmidi,data/raw/labelled/vgmidi/Final Fantasy_PS1_Final Fantasy VII_Weapon Raid.mid,vgmidi_Final_Fantasy_PS1_Final_Fantasy_VII_Weapon_Raid.npz
labelled/phrases/Final Fantasy_PS1_Final Fantasy VII_Cosmo Canyon_0.mid,happy,vgmidi,data/raw/labelled/vgmidi/Final Fantasy_PS1_Final Fantasy VII_Cosmo Canyon.mid,vgmidi_Final_Fantasy_PS1_Final_Fantasy_VII_Cosmo_Canyon.npz
Q1_4ydjOX3pWds_1,happy,emopia,data/raw/labelled/emopia/Q1_4ydjOX3pWds_1.mid,emopia_Q1_4ydjOX3pWds_1.npz
Q1_sZe3IB1OVfw_0,happy,emopia,data/raw/labelled/emopia/Q1_sZe3IB1OVfw_0.mid,emopia_Q1_sZe3IB1OVfw_0.npz
Q1_Y5JcZQ0xg4Y_1,happy,emopia,data/raw/labelled/emopia/Q1_Y5JcZQ0xg4Y_1.mid,emopia_Q1_Y5JcZQ0xg4Y_1.npz
Q3_By3JCii1k3w_0,sad,emopia,data/raw/labelled/emopia/Q3_By3JCii1k3w_0.mid,emopia_Q3_By3JCii1k3w_0.npz
Q2_Uu-oRTRT6uQ_1,angry,emopia,data/raw/labelled/emopia/Q2_Uu-oRTRT6uQ_1.mid,emopia_Q2_Uu-oRTRT6uQ_1.npz
Q4_E5qEloUO3SM_0,calm,emopia,data/raw/labelled/emopia/Q4_E5qEloUO3SM_0.mid,emopia_Q4_E5qEloUO3SM_0.npz
Q1_UJcnNfeCN1c_2,happy,emopia,data/raw/labelled/emopia/Q1_UJcnNfeCN1c_2.mid,emopia_Q1_UJcnNfeCN1c_2.npz
Q2_snfsc7pEzlk_2,angry,emopia,data/raw/labelled/emopia/Q2_snfsc7pEzlk_2.mid,emopia_Q2_snfsc7pEzlk_2.npz
Q3_0EWWyyV7RJA_0,sad,emopia,data/raw/labelled/emopia/Q3_0EWWyyV7RJA_0.mid,emopia_Q3_0EWWyyV7RJA_0.npz
Q4_2w5XkAt_3WU_0,calm,emopia,data/raw/labelled/emopia/Q4_2w5XkAt_3WU_0.mid,emopia_Q4_2w5XkAt_3WU_0.npz
labelled/phrases/Chrono_SNES_Chrono Trigger_Maguss Theme_0.mid,happy,vgmidi,data/raw/labelled/vgmidi/Chrono_SNES_Chrono Trigger_Maguss Theme.mid,vgmidi_Chrono_SNES_Chrono_Trigger_Maguss_Theme.npz
Q3_FH28sPhm9Dc_1,sad,emopia,data/raw/labelled/emopia/Q3_FH28sPhm9Dc_1.mid,emopia_Q3_FH28sPhm9Dc_1.npz
Q2_bfopzItCYrE_1,angry,emopia,data/raw/labelled/emopia/Q2_bfopzItCYrE_1.mid,emopia_Q2_bfopzItCYrE_1.npz
Q1_2Z9SjI131jA_7,happy,emopia,data/raw/labelled/emopia/Q1_2Z9SjI131jA_7.mid,emopia_Q1_2Z9SjI131jA_7.npz
labelled/phrases/Other_PC_The Sims_Theme 5_0.mid,calm,vgmidi,data/raw/labelled/vgmidi/Other_PC_The Sims_Theme 5.mid,vgmidi_Other_PC_The_Sims_Theme_5.npz
labelled/phrases/Xeno_PS1_Xenogears_Lost Broken Shards_0.mid,calm,vgmidi,data/raw/labelled/vgmidi/Xeno_PS1_Xenogears_Lost Broken Shards.mid,vgmidi_Xeno_PS1_Xenogears_Lost_Broken_Shards.npz
Q1_eVMSeElk81Q_1,happy,emopia,data/raw/labelled/emopia/Q1_eVMSeElk81Q_1.mid,emopia_Q1_eVMSeElk81Q_1.npz
labelled/phrases/Banjo-Kazooie_N64_Banjo-Kazooie_Boggys Igloo Sad_0.mid,calm,vgmidi,data/raw/labelled/vgmidi/Banjo-Kazooie_N64_Banjo-Kazooie_Boggys Igloo Sad.mid,vgmidi_Banjo-Kazooie_N64_Banjo-Kazooie_Boggys_Igloo_Sad.npz
Q2_ItGNJM6skM4_1,angry,emopia,data/raw/labelled/emopia/Q2_ItGNJM6skM4_1.mid,emopia_Q2_ItGNJM6skM4_1.npz
Q1_e838BE_MH6s_1,happy,emopia,data/raw/labelled/emopia/Q1_e838BE_MH6s_1.mid,emopia_Q1_e838BE_MH6s_1.npz
Q1_doM_LWo-74A_4,happy,emopia,data/raw/labelled/emopia/Q1_doM_LWo-74A_4.mid,emopia_Q1_doM_LWo-74A_4.npz
